method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx,action_clipping,0,0.3,-39.0,1.0,0.024784065146330247,150,0.03209943696856499,0.3777979612350464,0.0,0.0,39.0,113,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-55.0,1.0,0.037582495305281696,150,0.041719332337379456,0.37399211525917053,0.0,0.0,55.0,114,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-63.0,1.0,0.02855184087271557,150,0.07145007699728012,0.38374975323677063,0.0,0.0,63.0,115,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-36.0,1.0,0.026326174472406386,150,0.029634948819875717,0.36077800393104553,0.0,0.0,36.0,116,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-31.0,1.0,0.005741552883485087,150,0.7096450328826904,0.5279586911201477,0.0,0.0,31.0,117,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-52.0,1.0,0.0375142681566724,150,0.037923384457826614,0.37512144446372986,0.0,0.0,52.0,118,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-27.0,1.0,0.019211820349811788,150,0.047531548887491226,0.3503004312515259,0.0,0.0,27.0,119,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-16.0,1.0,0.01784555487126494,150,0.0874251201748848,1.0080902576446533,0.0,0.0,16.0,120,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-20.0,1.0,0.0326542872880553,150,0.1194673478603363,1.0641369819641113,0.0,0.0,20.0,121,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-12.0,1.0,0.030625458947424706,150,0.7361230850219727,1.2830405235290527,0.0,0.0,12.0,122,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-27.0,1.0,0.022691518236223607,150,0.17753328382968903,1.0974820852279663,0.0,1.0,27.0,123,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-21.0,1.0,0.03384464872519485,150,0.09943491965532303,1.0527153015136719,0.0,0.0,21.0,124,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-12.0,1.0,0.02357619664044212,150,0.08641082048416138,1.033453345298767,0.0,0.0,12.0,125,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-16.0,1.0,0.03738271826309391,150,0.7320195436477661,1.2054471969604492,0.0,1.0,16.0,126,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-15.0,1.0,0.021834540189839862,150,0.5035681128501892,1.2283414602279663,0.0,0.0,11.0,127,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-14.0,1.0,0.03046799643835206,150,0.09393011778593063,1.0459468364715576,0.0,0.0,14.0,128,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-20.0,1.0,0.027063968198991616,150,0.1856132447719574,0.9452446699142456,0.0,1.0,20.0,129,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-22.0,1.0,0.035197443422063664,150,0.1222502589225769,1.0598231554031372,0.0,0.0,22.0,130,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_delay,0,0.0,-22.0,1.0,0.03278686428813161,150,0.1690230518579483,1.3426227569580078,0.0,0.0,22.0,131,v4_hx,B4,sac_her_pickandplace_clean_2M
